polarity,confidence,joy,text,extraversion,isIronic,sadness,agreeableness,isSubjective,conscientiousness,isAgreement,anger,surprise,fear,openness,class
NEU,86,0.13388510048389435,"Am not lazy am just in my energy saving mode",0.5231037667747271,False,0.27131104469299316,0.5495122556100811,False,0.5296723489788757,False,0.4191421866416931,0.017574243247509003,0.15808744728565216,0.45188745717021905,Bot
P,100,0.20968887209892273,"@ResortsInLaguna NICE",0.48199671633162744,False,0.1255301982164383,0.4992112203648216,True,0.4791215209440253,True,0.1186060905456543,0.3793295919895172,0.16684526205062866,0.5748029540632372,Bot
N,86,0.05798104777932167,"Thinking about your future is the realist thing ever. If you can't picture yourself doing something productive then you're on the wrong path",0.4997968123120777,False,0.2586680054664612,0.45389689269818745,True,0.4936100470608678,False,0.4096089005470276,0.02498560957610607,0.24875642359256744,0.5123843734509476,Bot
NONE,100,0.2025902420282364,"@theadente ahh",0.5754935137801251,False,0.13655076920986176,0.5965610000125148,False,0.42745439177271966,True,0.13485553860664368,0.24504102766513824,0.28096243739128113,0.5903244519902167,Bot
P,100,0.024048801511526108,"here I am sitting here alone bc idk where my friends went",0.7875356244838845,False,0.7311320304870605,0.7195730104781034,False,0.3852189491535055,True,0.06186145171523094,0.02620840072631836,0.15674930810928345,0.42654804258703066,Bot
NONE,100,0.17786303162574768,"@FLAWLESSPINO oh",0.6360360207193989,False,0.1442459374666214,0.5474804054226791,False,0.46317696502839,True,0.13503777980804443,0.31373780965805054,0.22911541163921356,0.48107177186235084,Bot
NONE,100,0.2261665165424347,"@caedgard !",0.4588826531070775,False,0.1124868169426918,0.5656280831286782,False,0.5022660713086183,True,0.13266253471374512,0.3415418565273285,0.1871422976255417,0.5010029200081513,Bot
P+,100,0.30641934275627136,"@MarianaMewwiana you're awesome",0.5218916191893109,False,0.04934438318014145,0.5272626657234994,True,0.4943374436477134,True,0.04531135410070419,0.5494593381881714,0.04946552962064743,0.43506644373742215,Bot
P,100,0.05544252693653107,"So any ideas what to get my momma for valentines day?",0.5753731555857902,False,0.03909923881292343,0.6431792629392523,False,0.4686063576018673,True,0.04188782721757889,0.7251685857772827,0.1384018510580063,0.49588343194711976,Bot
P,100,0.20972010493278503,"@BlueKidChris Cool page",0.49812737460863793,False,0.15623795986175537,0.5593677560488381,True,0.4826331823721699,True,0.18633940815925598,0.2882459759712219,0.1594565212726593,0.5016605102013204,Bot
P+,100,0.445831835269928,"When I'm with you everything's perfect",0.5139617965383045,False,0.11380831152200699,0.5567646842253835,False,0.4858749919924243,True,0.2025662213563919,0.14955970644950867,0.08823393285274506,0.47056502048100257,Bot
NEU,86,0.01609850861132145,"what movie should i watch? don't you hate when you don't know what you're in the mood for",0.5575972734871557,False,0.14815720915794373,0.5345354320710165,True,0.4725470446992195,False,0.7267374992370605,0.06824883818626404,0.040757916867733,0.4557893320778819,Bot
NONE,100,0.5282740592956543,"A music manager/composer/and editor and slowly have my own huge recording company at NYC or LA",0.5397477569216389,False,0.2865535020828247,0.5063429067009374,False,0.43394130023046473,True,0.0677420124411583,0.023237628862261772,0.09419272840023041,0.592145337122623,Bot
NEU,86,0.022826937958598137,"@MissLauriana Giving up doesn't always mean your weak; sometimes it means you're strong enough to let go. - Unknown",0.4498830152265096,False,0.3540610074996948,0.5353002699843623,True,0.5092777507058506,False,0.4071912169456482,0.01340972725301981,0.20251110196113586,0.5156791736589413,Bot
N,100,0.12309231609106064,"I almost caved a few days ago I would have if my artist was in",0.5175280914468281,False,0.27202919125556946,0.5665036607206912,False,0.4828925845266759,True,0.16475695371627808,0.04415139555931091,0.3959701955318451,0.3948093769706298,Bot
NONE,100,0.16921676695346832,"Change is as inexorable as time yet nothing meets with more resistance. - Benjamin Disraeli",0.3668145206520113,False,0.2727336883544922,0.3993563678180962,False,0.5302115168379641,True,0.18611446022987366,0.07669967412948608,0.29523542523384094,0.49992546829107765,Bot
NEU,94,0.03148691728711128,"even when I apologize I'm still wrong so you know what.. Forget it.",0.5235356802152374,False,0.42754822969436646,0.5803300351427311,True,0.4697585684814672,False,0.2049148678779602,0.14312142133712769,0.19292856752872467,0.49311248108605354,Bot
NEU,94,0.13642731308937073,"To live a creative life we must lose our fear of being wrong. - Joseph Chilton Pearce",0.5012469531620963,False,0.3512740731239319,0.524802486624634,False,0.4818033531479452,False,0.09658519923686981,0.02473599463701248,0.3909773826599121,0.5971079432518682,Bot
NONE,100,0.038705937564373016,"@mammamiyaaaa I can't go back to yesterday - because I was a different person then. - Lewis Carroll",0.45414140668966,False,0.6240963339805603,0.500375408352467,False,0.39949808723625096,True,0.2615699768066406,0.012647807598114014,0.06297992914915085,0.5751213378438325,Bot
NEU,84,0.20533910393714905,"ok listen i love harry bc he is my mom but rly man what is going on with his hair let's be honest",0.7758103938678564,True,0.1980317234992981,0.7361008158901281,True,0.40729906144498407,False,0.1983015239238739,0.09564009308815002,0.30268752574920654,0.41173232687967953,Bot
P,100,0.2843041718006134,"@Tunechiflorenc CoOl!!!",0.5292243634240102,False,0.09180860966444016,0.6536884151006999,True,0.49454376135749384,True,0.21475189924240112,0.2825791835784912,0.12655609846115112,0.44182236005212655,Bot
NONE,100,0.4754737615585327,"Go confidently in the direction of your dreams. Live the life you have imagined. - Henry David Thoreau",0.5610045603776382,False,0.2123851627111435,0.5821763088828638,True,0.3681020171477877,True,0.030788123607635498,0.18232131004333496,0.09903158247470856,0.6584828033625523,Bot
NONE,100,0.09775213897228241,"@eNCAnews Watch Run Minnesota 2 on YouTubehttps://t.co/ZFK8tPob3S",0.3928593856803442,False,0.4711204171180725,0.47414867919788023,False,0.5944411083199512,True,0.13506753742694855,0.015471061691641808,0.280588835477829,0.3851909258655299,Bot
N,100,0.056672148406505585,"Nine In The Afternoon by Panic! At The Disco",0.48511327752622513,False,0.009435685351490974,0.5321323249423712,True,0.47530259996995156,True,0.0064536514692008495,0.004532302729785442,0.922906219959259,0.4866366751283128,Bot
NEU,86,0.02633635699748993,"@187Raze Don't wish it were easier. Wish you were better. - Jim Rohn",0.4643226705365262,False,0.6944782733917236,0.4619826867915035,True,0.5038338399481499,False,0.1743507832288742,0.002572003984823823,0.10226259380578995,0.5007370490337086,Bot
NONE,100,0.218770831823349,"lo voy a ignorar si no viene",0.40188263912322164,False,0.22742754220962524,0.2532182116257517,False,0.4163328854517005,True,0.09969780594110489,0.29350054264068604,0.16060325503349304,0.7211600608914811,Bot
P+,98,0.319153368473053,"The biggest adventure you can ever take is to live the life of your dreams. - Oprah Winfrey",0.5903564918849428,False,0.38481879234313965,0.6430170253703468,False,0.44397804620622217,True,0.1650821566581726,0.016144298017024994,0.11480136215686798,0.5556618025369732,Bot
P+,100,0.15173304080963135,"It is a rough road that leads to the heights of greatness. - Seneca",0.5005901203317157,False,0.350496768951416,0.4811751351021883,False,0.47339759715672197,True,0.22106283903121948,0.06954064965248108,0.20716670155525208,0.6939552626877188,Bot
NONE,100,0.15034854412078857,"@TYGSTATUS Please follow me",0.5642959472991653,False,0.3365311622619629,0.509065608183543,False,0.4773767121221828,True,0.21376651525497437,0.06524460017681122,0.23410920798778534,0.5027768372375273,Bot
NONE,100,0.2036372870206833,"KING KIZZLE",0.4416585334781873,False,0.1722082793712616,0.4739934253065209,False,0.5512108593836599,True,0.18198254704475403,0.2004081904888153,0.24176380038261414,0.2728266685365516,Bot
NONE,100,0.2025902420282364,"@WHOISJRENEE ahh",0.5754935137801251,False,0.13655076920986176,0.5965610000125148,False,0.42745439177271966,True,0.13485553860664368,0.24504102766513824,0.28096243739128113,0.5903244519902167,Bot
P,100,0.20931163430213928,"@DetectiveSwamy very cool",0.5379854147717105,False,0.1440064013004303,0.562020276722155,True,0.4607619646636919,True,0.17130152881145477,0.3227851986885071,0.15259526669979095,0.5304835221477757,Bot
P,100,0.0774642750620842,"@Mstiffevans The superior man is modest in his speech but exceeds in his actions. - Confucius",0.43911492875066854,False,0.33358901739120483,0.42027691006660456,True,0.5322985467554509,True,0.14894768595695496,0.055444639176130295,0.38455435633659363,0.5129272288808198,Bot
P,100,0.19765016436576843,"IM HIDING UNDER A ROCK MY OLD TWEETS WERE BEFORE I DEVELOPED A PERSONAL CONNECTION WITH GOD IVE CHANGED",0.6148415364451328,False,0.2988567352294922,0.5316354998371057,False,0.3926317784292945,True,0.16726940870285034,0.2592974305152893,0.07692623138427734,0.5555943250656128,Bot
P,100,0.10277073085308075,"When �i� is replaced with �we� even illness becomes wellness.",0.44286831455715636,False,0.5264491438865662,0.5073911908425782,False,0.4644347367615535,True,0.2419126331806183,0.010362902656197548,0.1185046136379242,0.5650849952318957,Bot
NONE,100,0.11216065287590027,"@Villagomezult you need a vip account from #TALNTS",0.4899117052555085,False,0.3765281140804291,0.378700854485495,False,0.5337318771186916,True,0.2436102032661438,0.11523415148258209,0.15246689319610596,0.39687748044450705,Bot
P,94,0.08962246030569077,"When you want to be great bad enough you will be willing to do just about anything to achieve it.",0.5064197591805862,False,0.4126373529434204,0.452731634441175,True,0.509555459022522,False,0.3107565641403198,0.03829764574766159,0.14868596196174622,0.5072418830105077,Bot
N,92,0.20475690066814423,"@rumplemurray_ It's easy to make a buck. It's a lot tougher to make a difference. - Tom Brokaw",0.4316788525399516,False,0.22064301371574402,0.4205103051244166,True,0.5075965201717683,False,0.19362030923366547,0.1777527928352356,0.2032269388437271,0.5439367547770527,Bot
P,100,0.02856878750026226,"Jeremy's face that he gives me when he's doing/about to do something he's not supposed to &gt;&gt;&gt;&gt; lol like a 5 year old haha ??",0.40033196923086195,False,0.48384419083595276,0.47374229106986726,True,0.4624605545367318,True,0.18416810035705566,0.117202028632164,0.18621689081192017,0.4603991605968118,Bot
N,92,0.0919732078909874,"I'm really really sick and physically feel horrible but I'm just so damn happy to let that bring me down.",0.6026926925879414,False,0.46323102712631226,0.7030037442843119,True,0.4577789455652237,False,0.288395494222641,0.05919811502099037,0.09720215946435928,0.4659256475551106,Bot
NONE,100,0.14153467118740082,"this must be what Gwyneth always feels like",0.5730068628060616,False,0.21798717975616455,0.5680885367226182,False,0.41601426642516565,True,0.3433750867843628,0.01361258514225483,0.28349047899246216,0.575762748161209,Bot
P,100,0.2919076085090637,"We may affirm absolutely that nothing great in the world has been accomplished without passion. - Hegel",0.6851795789296344,False,0.34210479259490967,0.7461257765167637,False,0.4415123041333823,True,0.18127939105033875,0.14423348009586334,0.04047476500272751,0.6721059822033498,Bot
P+,100,0.04115862399339676,"Only the wisest and stupidest of men never change. - Confucius",0.4224591644133552,False,0.4435998201370239,0.4215868251365527,False,0.5306848787713325,True,0.43990910053253174,0.03547782078385353,0.039854660630226135,0.47848677969424513,Bot
P,98,0.22983482480049133,"Goodnight to only the beautiful people ????",0.5517891433279394,False,0.2788473963737488,0.55733358128029,True,0.42482045532643103,True,0.09110067784786224,0.25027287006378174,0.1499442458152771,0.54329582241094,Bot
NONE,100,0.12923529744148254,"anyway she came from Japan and represented if Japan can make it and Antigua cant send in anyone who am I to laugh at her performance",0.5420634900614367,False,0.39199554920196533,0.567965361109951,False,0.5091893388622108,True,0.14064283668994904,0.04331224039196968,0.2948140501976013,0.39956681026476565,Bot
NEU,86,0.012789030559360981,"If at first you don't succeed try try again. Then quit. There's no use being a damn fool about it. - .C.Fields.",0.46310950537859386,False,0.18058478832244873,0.49548990789212677,True,0.5023311582104913,False,0.7529706954956055,0.0131049994379282,0.040550459176301956,0.47301911416454845,Bot
P,100,0.4040868878364563,"Thank god for having a heater in my car",0.4881042262255135,False,0.1143866628408432,0.5663211680295175,False,0.5271032438881096,True,0.18099898099899292,0.16065597534179688,0.1398714929819107,0.46460429641687984,Bot
N+,100,0.11292003095149994,"time for raven to take her ass home",0.5236992962279563,False,0.27017536759376526,0.4917027950286865,True,0.4946364808356625,True,0.2784452438354492,0.0864284411072731,0.2520308792591095,0.4516741527575198,Bot
P,100,0.13315699994564056,"@OmarU_Soto very cool",0.5432085412538658,False,0.15371255576610565,0.5428695438200967,True,0.5652373885286265,True,0.209248885512352,0.43360722064971924,0.07027433812618256,0.46499486281493,Bot
N,100,0.017480900511145592,"Wanna move shy glizzh ass he just wanna be down lol with his family guy lookin ass",0.6407400195376348,False,0.6785849332809448,0.5679936942301297,True,0.4177934407502755,True,0.19101956486701965,0.02599000744521618,0.08692453056573868,0.4986229488782793,Bot
N+,100,0.024717528373003006,"#NSFW The hot filthy fone sex lines are open Cum confess your dirtiest darkest secrets to me http://t.co/kj3M7S4eJh #tssexychanel",0.5796335357225548,False,0.5071985721588135,0.5951136559770817,True,0.43686111939364464,True,0.3105852007865906,0.023268451914191246,0.13423022627830505,0.5346732964025479,Bot
NONE,100,0.03703010082244873,"Waiting for a text or phone call.....",0.531871907286725,False,0.05116453021764755,0.514565953037195,False,0.49975448093195074,True,0.10766209661960602,0.021513313055038452,0.7826299667358398,0.44715035852984847,Bot
P,100,0.13167831301689148,"Music sounds better when the song describes how you feel.",0.5087211520995123,False,0.26246148347854614,0.5419028145179414,True,0.47830233251911475,True,0.42667463421821594,0.04051373153924942,0.13867181539535522,0.5215396165290724,Bot
NONE,100,0.1654512584209442,"#�NOMBRE?",0.48328481639845905,False,0.16784235835075378,0.4971478262491393,False,0.49601399007884933,True,0.16401788592338562,0.23786288499832153,0.26482558250427246,0.468749023765047,Bot
