@relation trainAll

@attribute adventurer numeric
@attribute advocate numeric
@attribute agreeableness numeric
@attribute anger numeric
@attribute architect numeric
@attribute campaigner numeric
@attribute commander numeric
@attribute confidence numeric
@attribute conscientiousness numeric
@attribute consul numeric
@attribute debater numeric
@attribute defender numeric
@attribute entertainer numeric
@attribute entrepreneur numeric
@attribute executive numeric
@attribute extraversion numeric
@attribute fear numeric
@attribute hashtags numeric
@attribute isAgreement {True,False}
@attribute isIronic {False,True}
@attribute isRetweet {False,True}
@attribute isSubjective {True,False}
@attribute joy numeric
@attribute links numeric
@attribute logician numeric
@attribute logistician numeric
@attribute mediator numeric
@attribute mentions numeric
@attribute openness numeric
@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute protagonist numeric
@attribute sadness numeric
@attribute surprise numeric
@attribute text string
@attribute topic {nostalgia,psychology,cricket,music,personal_care_and_beauty,philosophy,astronomy,history,biology,entertainment_news,math,drugs,energy,business,tattoo,hunting,scuba,comics,soccer,writing,television,aviation,boxing,weight_training,health,art,islam,running,programming,bicycling,science,design,wedding,parenting,gender_issues,judaism,gardening,tennis,jobs,architecture,wrestling,education,christianity,skateboarding,climbing,weather,surfing,school,cars,gaming,archery,ultimate,swimming,buddhism,poetry,rugby,wine,nfl,anime,fashion,comedy,guns,books,religion,individualist_politics,hockey,medicine,technology,poker,investment,personal,romance,yoga,singing,golf,startups_and_entrepreneurship,environmental,atheism,general_food,nba,travel,beer,pets,film,relationships,fiction,baseball,electronics,military,lgbt,realestate,fitness,conspiracy,vegetarian,nutrition,dieting,DIY,economic_discussion,sports,photography,personalfinance,fishing,sailing,vegan,left_politics,anthropology,crafts,news,right_politics}
@attribute virtuoso numeric
@attribute words numeric
@attribute class {Bot,Human}

@data
0.064405,0.049006,0.480618,0.109562,0.05261,0.073216,0.059163,100,0.460164,0.054518,0.0786,0.048479,0.072428,0.077754,0.058527,0.524726,0.662578,0,True,False,False,False,0.040323,0,0.069893,0.052044,0.065106,0,0.520445,N,0.05511,0.173922,0.013615,'The tree falls where it leans. Be careful where you lean.',climbing,0.069142,11,Bot
0.057014,0.046041,0.649478,0.178552,0.021006,0.126949,0.049121,100,0.428337,0.113065,0.057921,0.048352,0.133322,0.060829,0.051586,0.659957,0.391491,0,True,False,False,True,0.0276,0,0.02477,0.022061,0.054289,0,0.501157,NONE,0.107661,0.364105,0.038253,'if you talk bout her like that it makes me wonder what you say bout me lol',relationships,0.026013,17,Bot
0.054306,0.040774,0.601699,0.064827,0.024361,0.104833,0.056219,100,0.452577,0.11249,0.062633,0.048744,0.125324,0.074876,0.067208,0.643914,0.441503,0,True,False,False,True,0.3374,0,0.02714,0.029123,0.045426,0,0.474424,P+,0.094097,0.08583,0.07044,'In about 20 minutes I\'m going to be having the best sleep and I\'m stoked',health,0.032445,15,Bot
0.080226,0.070949,0.731117,0.383715,0.018377,0.117915,0.029924,100,0.439809,0.127997,0.030541,0.078605,0.130638,0.033837,0.033153,0.620826,0.482326,0,True,False,False,False,0.028346,0,0.018756,0.020359,0.072413,0,0.486357,NONE,0.115531,0.059248,0.046366,'Are my texts not sending or what ?!',school,0.02078,7,Bot
0.066581,0.05068,0.60146,0.194261,0.029776,0.094778,0.05054,100,0.459641,0.102571,0.055684,0.06043,0.113012,0.066396,0.060262,0.601343,0.197163,0,True,False,False,False,0.352342,0,0.032806,0.035504,0.055839,0,0.47607,NONE,0.086022,0.221161,0.035074,'????. Weddings everywhere ~',cricket,0.039118,2,Bot
0.090351,0.053588,0.603208,0.29466,0.029548,0.091005,0.037718,100,0.439729,0.086693,0.050179,0.067914,0.115334,0.063593,0.047801,0.565381,0.324618,0,True,False,False,False,0.115045,0,0.039309,0.037447,0.071292,0,0.481204,NONE,0.068406,0.218031,0.047646,'I do what I want *shrugs*',weight_training,0.049818,6,Bot
0.044001,0.030168,0.474871,0.294575,0.034554,0.082966,0.07492,94,0.461579,0.075214,0.095029,0.03469,0.095401,0.109273,0.08615,0.614726,0.221846,0,False,False,False,True,0.121526,0,0.043829,0.039734,0.038265,0,0.487328,N,0.065409,0.100465,0.261589,'What the fuck is good',cricket,0.050398,5,Bot
0.011006,0.015407,0.247778,0.075,0.083753,0.031005,0.161616,100,0.522803,0.020365,0.168545,0.010554,0.021239,0.115455,0.110709,0.553266,0.704866,0,True,False,False,False,0.096228,0,0.087344,0.057372,0.016067,0,0.554947,NONE,0.02973,0.094692,0.029215,'to com sono ;s',anime,0.059832,4,Bot
0.036884,0.107178,0.561386,0.178993,0.086003,0.09014,0.085393,100,0.477641,0.043236,0.072331,0.043545,0.036622,0.029387,0.034694,0.520334,0.06338,0,True,False,False,False,0.272322,0,0.072847,0.034942,0.090783,0,0.631508,P,0.106418,0.42133,0.063973,'Leadership is based on a spiritual quality; the power to inspire the power to inspire others to follow. - Vince Lombardi',religion,0.029597,20,Bot
0.057566,0.026872,0.378701,0.24361,0.048114,0.03452,0.055677,100,0.533732,0.060007,0.061808,0.051856,0.066614,0.119271,0.107441,0.489912,0.152467,1,True,False,False,False,0.112161,0,0.053412,0.092847,0.029831,1,0.396877,NONE,0.031096,0.376528,0.115234,'@radiomundo80 you need a vip account from #TALNTS',poker,0.10307,8,Bot
0.065784,0.09374,0.655857,0.049618,0.041518,0.120155,0.04749,98,0.427804,0.067149,0.053217,0.058705,0.075247,0.033327,0.02974,0.565475,0.073046,0,True,False,False,True,0.726312,0,0.046525,0.026,0.105045,0,0.587964,P+,0.107224,0.121886,0.029137,'The world is too huge too wonderful too curios to stay one place. Then we have to search new place where we can be more beautiful.',travel,0.029136,26,Bot
0.080859,0.047916,0.527263,0.045311,0.039862,0.059936,0.045454,100,0.494337,0.084052,0.049862,0.073711,0.092202,0.076704,0.069924,0.521892,0.049466,0,True,False,False,True,0.306419,0,0.043728,0.061322,0.052562,1,0.435066,P+,0.054638,0.049344,0.549459,'@KirbyMaurier you\'re awesome',cricket,0.067268,3,Bot
0.165546,0.07546,0.736291,0.037838,0.01497,0.107116,0.01164,100,0.373698,0.070504,0.02125,0.090677,0.128717,0.025535,0.013987,0.529301,0.061333,0,True,False,False,True,0.480456,0,0.02733,0.017989,0.137765,1,0.518153,P,0.058672,0.064532,0.35584,'@desantis_emily amazing',tattoo,0.032842,2,Bot
0.071134,0.073054,0.515551,0.187165,0.066874,0.053593,0.053996,100,0.517563,0.063215,0.049059,0.078291,0.057436,0.052577,0.057867,0.465637,0.244339,0,True,False,False,False,0.294028,0,0.06076,0.071668,0.066375,1,0.483548,NONE,0.058986,0.113406,0.161061,'@danvryperf f4f please!',cricket,0.065116,3,Bot
0.062228,0.093564,0.729519,0.392338,0.026867,0.09351,0.040159,100,0.498835,0.139113,0.026851,0.093068,0.093015,0.026709,0.039946,0.59426,0.15284,0,True,False,False,False,0.044003,0,0.017964,0.026725,0.062559,0,0.475449,NONE,0.139853,0.378081,0.032738,'If you ain\'t no chump holla we want peanut! We want peanut!',nfl,0.017869,12,Bot
0.069578,0.052217,0.512507,0.507928,0.047823,0.069857,0.055177,100,0.47811,0.069232,0.063979,0.060005,0.080277,0.073522,0.063406,0.527676,0.256284,0,True,False,False,False,0.012921,0,0.055453,0.054956,0.060548,0,0.486417,NONE,0.060246,0.146571,0.076296,'Facebook is the hood news ?? half of the time people don\'t know what they talking about ??????',cars,0.063724,16,Bot
0.064855,0.026403,0.606268,0.101033,0.01474,0.063612,0.036712,100,0.498099,0.16699,0.035512,0.067047,0.161533,0.090177,0.093223,0.637241,0.235294,0,True,False,False,True,0.277664,0,0.014258,0.037429,0.02554,0,0.348006,P,0.065762,0.260452,0.125556,'If I had a flatter stomach I would be so much happier',weight_training,0.036206,12,Bot
0.074967,0.066196,0.541501,0.055283,0.052606,0.065457,0.051258,90,0.493387,0.07198,0.052018,0.073872,0.073047,0.05805,0.057202,0.503287,0.631221,0,True,False,False,False,0.028624,0,0.053386,0.058706,0.067178,0,0.483845,N+,0.064501,0.088033,0.196839,'To know what you know and to know what you don\'t know that is real wisdom. - Confucius',buddhism,0.059576,17,Bot
0.045889,0.066296,0.445761,0.45424,0.091927,0.022555,0.067366,100,0.641076,0.072433,0.031276,0.098841,0.033628,0.046629,0.100436,0.407006,0.178101,0,True,False,False,False,0.086551,0,0.042678,0.137054,0.030779,1,0.38305,N+,0.048583,0.240105,0.041003,'@queen_nael Even if you\'re on the right track you\'ll get run over if you just sit there. - Will Rogers',running,0.06363,19,Bot
0.07888,0.04986,0.62063,0.23276,0.02558,0.096295,0.04091,100,0.446743,0.104464,0.049403,0.06532,0.126151,0.06472,0.053594,0.598495,0.388436,0,True,False,False,False,0.08384,0,0.030891,0.033511,0.060211,0,0.467802,N,0.079741,0.245004,0.049961,'?????????? I\'m a mess.',business,0.040468,3,Bot
0.084563,0.060579,0.522865,0.263349,0.051587,0.054759,0.044687,100,0.502845,0.0702,0.046631,0.081038,0.073253,0.06238,0.05978,0.479214,0.184593,0,True,False,False,True,0.161478,0,0.053831,0.06901,0.063213,0,0.45613,P,0.052476,0.327728,0.062853,'From now on I\'m gonna try to be a better person to people.',cricket,0.072012,13,Bot
0.049106,0.044267,0.417558,0.248773,0.067086,0.066334,0.07338,90,0.462582,0.039208,0.100528,0.035845,0.053713,0.081402,0.059419,0.511928,0.09218,0,True,True,False,True,0.094045,0,0.091905,0.054322,0.060644,0,0.554711,N,0.04842,0.542563,0.022439,'Without a sense of urgency desire loses its value. - Jim Rohn',philosophy,0.07442,11,Bot
0.071367,0.057727,0.581086,0.903191,0.037516,0.088184,0.050796,100,0.461765,0.085648,0.05731,0.063256,0.09663,0.062799,0.055661,0.566131,0.007341,0,True,False,False,True,0.00309,0,0.042326,0.041109,0.065129,0,0.492946,N,0.078162,0.083666,0.002712,'I really want a relationship where we can act like idiots talk about the most random stuff share music and never get tired of each other.',music,0.04638,26,Bot
0.0771,0.041701,0.43698,0.137632,0.053844,0.043136,0.046908,100,0.508783,0.056569,0.055697,0.064934,0.067168,0.086728,0.073043,0.464393,0.48302,0,True,False,False,False,0.156157,0,0.063933,0.083843,0.049514,0,0.438481,NONE,0.036329,0.143697,0.079494,'Where to go',cricket,0.099552,3,Bot
0.072426,0.043707,0.644197,0.802403,0.019565,0.126144,0.039371,84,0.407637,0.101621,0.056466,0.050499,0.145746,0.065241,0.045489,0.644378,0.017394,0,False,True,False,True,0.006486,0,0.02806,0.022605,0.062686,0,0.499606,N,0.087954,0.15868,0.015036,'This here a another nasty song I like the way she fuck w no panties',music,0.03242,15,Bot
0.069461,0.052521,0.656705,0.736704,0.02288,0.068147,0.039797,100,0.518702,0.161958,0.029688,0.093114,0.120817,0.052633,0.070556,0.59522,0.081114,0,True,False,False,False,0.058917,0,0.017068,0.040564,0.03918,0,0.385716,NONE,0.091353,0.117082,0.006183,'What you do speaks so loud that I cannot hear what you say. - Ralph Waldo Emerson',islam,0.03026,16,Bot
0.0737,0.054499,0.544277,0.122427,0.042309,0.078286,0.051102,100,0.465997,0.074849,0.060775,0.061969,0.089017,0.069106,0.058107,0.542432,0.222189,0,True,False,False,False,0.267464,0,0.050317,0.048108,0.064815,1,0.490397,NONE,0.065826,0.169992,0.217928,'@My_WeddingPlans followed you',cricket,0.057215,3,Bot
0.049973,0.041378,0.560531,0.05887,0.031186,0.085847,0.066044,100,0.483289,0.108028,0.0647,0.05101,0.10583,0.079761,0.081418,0.618654,0.269116,0,True,False,False,True,0.252816,0,0.030551,0.038445,0.040536,0,0.45977,NONE,0.087629,0.206689,0.212509,'From now on I\'m going with the advice of my peers lol',weight_training,0.037663,12,Bot
0.065685,0.048672,0.614379,0.490164,0.02665,0.100415,0.049042,100,0.453084,0.107816,0.054982,0.058589,0.120875,0.066185,0.059034,0.61601,0.091308,0,True,False,False,True,0.007611,0,0.029878,0.03208,0.054567,0,0.475483,NONE,0.089567,0.301798,0.109118,'Lol just because I don\'t confront you about What people have told me doesn\'t mean I don\'t know. Your not that slick.',cricket,0.035966,22,Bot
0.060534,0.068279,0.504503,0.133635,0.067381,0.062065,0.064373,100,0.50444,0.060783,0.061249,0.063622,0.057832,0.057071,0.059983,0.493291,0.204946,0,True,False,False,False,0.179783,0,0.06411,0.062785,0.064964,1,0.508773,NONE,0.065232,0.418873,0.062764,'@acciojenna Wherever you go go with all your heart. - Confucius',tattoo,0.059737,10,Bot
0.047521,0.053563,0.434527,0.24335,0.075315,0.07055,0.075415,100,0.459401,0.036175,0.0992,0.036127,0.047584,0.066908,0.050865,0.503515,0.435717,0,True,False,False,False,0.148791,0,0.099069,0.050798,0.070457,0,0.582917,NONE,0.053634,0.136017,0.036125,'Change is inevitable. Change is constant. - Benjamin Disraeli',math,0.066819,8,Bot
0.046133,0.036655,0.54748,0.135038,0.029497,0.095725,0.069536,100,0.463177,0.098175,0.07703,0.041645,0.108755,0.087516,0.079002,0.636036,0.229115,0,True,False,False,False,0.177863,0,0.032676,0.033512,0.040606,1,0.481072,NONE,0.086413,0.144246,0.313738,'@patcoldrick oh',comics,0.037123,2,Bot
0.079842,0.06133,0.58047,0.145737,0.039777,0.059189,0.044422,98,0.517021,0.103176,0.038389,0.092389,0.089164,0.05783,0.066918,0.521266,0.067001,0,True,False,False,True,0.089707,0,0.034375,0.059922,0.053001,0,0.423026,P+,0.068491,0.681467,0.016088,'I\'m really glad we don\'t have to hunt our own food anymore.... I don\'t even know where burgers and fries live.',vegetarian,0.051784,21,Bot
0.131753,0.039235,0.633872,0.350848,0.016409,0.106137,0.020048,100,0.371367,0.072701,0.044389,0.059505,0.160969,0.067321,0.030405,0.579633,0.313093,0,True,False,False,True,0.066814,0,0.036332,0.024886,0.086872,0,0.486322,N,0.047936,0.258778,0.010467,'Maybe I should just go to slp',weight_training,0.055102,7,Bot
0.114799,0.041636,0.474817,0.097161,0.041541,0.043295,0.028842,100,0.477603,0.053218,0.043196,0.076651,0.079705,0.079524,0.053098,0.443637,0.039101,0,True,False,False,True,0.019322,0,0.062216,0.076477,0.062357,1,0.430878,NONE,0.028908,0.481994,0.362421,'@unicorn99_ Discovery consists of seeing what everybody has seen and thinking what nobody else has thought. - Jonathan Swift',math,0.114538,18,Bot
0.05503,0.06938,0.540472,0.099362,0.058309,0.076538,0.069396,100,0.492511,0.070657,0.064325,0.059369,0.065494,0.055043,0.059383,0.535086,0.151501,0,True,False,False,True,0.2658,0,0.054048,0.049896,0.06431,1,0.520438,P,0.082572,0.111016,0.372321,'@Wpinto14 amazing',cricket,0.046249,2,Bot
0.074616,0.065553,0.588442,0.170082,0.040778,0.093516,0.048707,100,0.448826,0.074621,0.058173,0.062475,0.089124,0.055441,0.046419,0.553188,0.195347,0,True,False,False,True,0.182301,0,0.048704,0.038863,0.078294,1,0.521442,P,0.078299,0.154217,0.298054,'@LRCHM09A cool',surfing,0.046416,2,Bot
0.051624,0.032251,0.609272,0.422778,0.018422,0.095257,0.051826,92,0.46567,0.138328,0.054412,0.04917,0.14523,0.082957,0.079014,0.663814,0.076911,2,True,False,False,True,0.019,0,0.019342,0.028087,0.033861,0,0.429384,P+,0.09073,0.445462,0.035849,'Lol I\'m not wild if I\'m not talking to you it just means you\'re creepy and I want you to leave me alone #takeahint #stop',biology,0.029488,25,Bot
0.067809,0.067994,0.56202,0.171302,0.049305,0.08661,0.055514,100,0.460762,0.067486,0.062804,0.059938,0.076348,0.055363,0.048937,0.537985,0.152595,0,True,False,False,True,0.209312,0,0.05578,0.043463,0.076923,1,0.530484,P,0.076557,0.144006,0.322785,'@AlexanderJeromy very cool',tattoo,0.049171,3,Bot
0.012911,0.013239,0.534029,0.028963,0.012304,0.138628,0.10862,100,0.427831,0.096087,0.128839,0.010885,0.113974,0.105926,0.089302,0.762243,0.050662,0,True,False,False,True,0.838393,0,0.014595,0.010116,0.015704,0,0.533951,P,0.116872,0.056445,0.025537,'Eh tapi kalo jadi keren tuh sexy music nye :3',music,0.011999,10,Bot
0.039146,0.040666,0.389631,0.275681,0.074193,0.054408,0.089802,86,0.500743,0.042865,0.099264,0.035414,0.047381,0.086445,0.078205,0.512451,0.07605,0,False,False,False,False,0.032999,0,0.08201,0.064611,0.044951,0,0.526178,N,0.049222,0.549293,0.065978,'Russia invaded and controlled Ukraine without a shot. And it was still harder to invade than California.',history,0.071419,17,Bot
0.089588,0.034541,0.472247,0.293095,0.036808,0.02693,0.032672,100,0.566308,0.090538,0.028697,0.101999,0.079522,0.08474,0.096479,0.453727,0.081384,0,True,False,False,False,0.134712,0,0.032329,0.108692,0.030338,0,0.325234,N,0.03066,0.271745,0.219063,'Argue for your limitations and sure enough they\'re yours. - Richard Bach',art,0.095467,11,Bot
0.061939,0.049336,0.480783,0.235324,0.053621,0.065014,0.062202,94,0.486559,0.06325,0.070661,0.054524,0.071851,0.078091,0.068743,0.52181,0.297082,0,False,False,False,True,0.091272,0,0.060913,0.05926,0.056045,1,0.490691,NEU,0.057232,0.341755,0.034567,'@CiaraTG ok cool ... Just hit me',cricket,0.067318,6,Bot
0.059374,0.063203,0.642532,0.384687,0.030938,0.082215,0.052628,100,0.504911,0.132082,0.040244,0.077645,0.101002,0.049441,0.064654,0.59616,0.101851,0,True,False,False,True,0.046866,0,0.023658,0.038008,0.04833,0,0.446372,P+,0.107514,0.425507,0.041089,'Yes I want someone who loves me when I\'m around. But what I want more is someone who loves me more when I\'m not around.',comics,0.029064,25,Bot
0.076123,0.068006,0.539307,0.066693,0.054555,0.063317,0.050476,97,0.496029,0.069993,0.050793,0.075649,0.070432,0.056501,0.056149,0.494605,0.083599,0,True,False,False,False,0.462372,0,0.054897,0.060686,0.068433,0,0.484109,N,0.062922,0.330654,0.056682,'And in the end it\'s not the years in your life that count. It\'s the life in your years. - Ralph Waldo Emerson',biology,0.061067,22,Bot
0.059685,0.050213,0.481672,0.175397,0.055469,0.039414,0.059876,100,0.567782,0.0886,0.043539,0.082079,0.064427,0.071171,0.097874,0.487728,0.239278,1,True,False,False,False,0.204964,0,0.040335,0.090671,0.036513,0,0.395811,NONE,0.054202,0.15968,0.220682,#noExpectation,art,0.065933,1,Bot
0.07503,0.06491,0.502928,0.094541,0.061854,0.062927,0.051258,100,0.479667,0.053148,0.059965,0.064136,0.062176,0.059249,0.050646,0.477796,0.082241,0,True,False,False,False,0.26628,0,0.072361,0.061117,0.075936,1,0.514531,NONE,0.05379,0.319247,0.237692,'@EvieHawkins Don\'t judge each day by the harvest you reap but by the seeds that you plant. - Robert Louis Stevenson',gardening,0.071498,20,Bot
0.029841,0.027672,0.353326,0.078899,0.059871,0.087512,0.078973,100,0.376829,0.016418,0.18934,0.012447,0.039362,0.085163,0.035521,0.555751,0.170708,0,True,False,False,False,0.308769,0,0.143543,0.026929,0.066345,0,0.679984,NONE,0.036501,0.152985,0.288638,'At� que fim come�ou a transmiss�o do desfile das escolas de samba de sp',soccer,0.064564,14,Bot
0.071332,0.083044,0.650038,0.15803,0.037917,0.094079,0.046516,100,0.471244,0.094763,0.042955,0.077245,0.087509,0.039955,0.043267,0.560974,0.231292,0,True,False,False,False,0.033814,0,0.035014,0.035269,0.076687,0,0.508652,NONE,0.101878,0.284812,0.292052,'The relationship with Austin where I just walk in and call his mom momma ??',parenting,0.032569,14,Bot
0.072497,0.016982,0.522812,0.48336,0.013916,0.051758,0.031976,100,0.479173,0.125586,0.042415,0.054655,0.166584,0.136512,0.102915,0.618019,0.060703,0,True,False,False,False,0.059667,0,0.018459,0.044789,0.022525,0,0.338144,P,0.03902,0.373383,0.022886,'People will never understand where you coming from until you put em in yo shoes',skateboarding,0.05941,15,Bot
0.077693,0.065155,0.504338,0.473379,0.061155,0.064971,0.049006,100,0.469838,0.050031,0.060983,0.062435,0.062258,0.058436,0.046959,0.475793,0.140834,0,True,False,False,False,0.229957,0,0.076101,0.058602,0.081079,0,0.524282,NONE,0.052211,0.108302,0.047527,'Music is everything.',comics,0.072923,3,Bot
0.0506,0.06866,0.458022,0.073504,0.085865,0.06788,0.070539,100,0.467379,0.034542,0.084889,0.042046,0.041569,0.051985,0.043197,0.476365,0.144824,0,True,False,False,True,0.200026,0,0.103333,0.052583,0.082628,1,0.594157,P,0.056405,0.094089,0.487558,'@ship_wreckedd nice',sailing,0.06328,2,Bot
0.082134,0.070437,0.716858,0.09233,0.020266,0.102583,0.031165,100,0.459161,0.13336,0.029516,0.086723,0.126303,0.03634,0.038371,0.604857,0.100113,0,True,False,False,True,0.207385,0,0.019194,0.024952,0.066709,0,0.463522,P+,0.108315,0.231743,0.368429,'Only know you love her when you let her go.~',relationships,0.023632,10,Bot
0.070023,0.054337,0.679913,0.216351,0.0205,0.080792,0.037854,100,0.497636,0.160573,0.030481,0.086959,0.129299,0.048782,0.060581,0.61301,0.208379,0,True,False,False,True,0.223647,0,0.016507,0.032808,0.043754,0,0.407252,N,0.100334,0.235411,0.116213,'I\'m so lazy when it comes to doing my hair lol.',personal_care_and_beauty,0.026418,11,Bot
0.05367,0.056173,0.569151,0.101849,0.040141,0.114431,0.0647,100,0.430075,0.068445,0.081773,0.042465,0.086506,0.061817,0.048911,0.600148,0.448333,0,True,False,False,False,0.234086,0,0.050734,0.030345,0.070996,1,0.56137,NONE,0.09054,0.138213,0.077519,'@LFCC_MD ahh',cricket,0.038353,2,Bot
0.043945,0.039129,0.51762,0.075287,0.037059,0.083061,0.077537,100,0.483757,0.090625,0.078667,0.043314,0.091945,0.087081,0.08583,0.611253,0.077297,0,True,False,False,False,0.472489,0,0.037599,0.041023,0.039699,0,0.479236,P+,0.081868,0.145917,0.22901,'rain looks so peaceful and great until you have to do hurdles in it',travel,0.04162,14,Bot
0.064499,0.077406,0.720933,0.081887,0.023236,0.082659,0.038103,100,0.512511,0.16241,0.024813,0.099043,0.105765,0.031749,0.048754,0.600707,0.125213,0,True,False,False,False,0.534892,0,0.015132,0.029732,0.050408,0,0.430764,P,0.12693,0.10257,0.155439,'Money baby is hands down my favorite song right now! It\'s so raw!',music,0.019362,13,Bot
0.111626,0.038133,0.530886,0.050227,0.029219,0.045788,0.028382,100,0.494535,0.087714,0.035085,0.090301,0.108429,0.083084,0.067211,0.495599,0.058196,0,True,False,False,True,0.030762,0,0.03612,0.069193,0.047138,1,0.379585,NONE,0.037041,0.218119,0.642696,'@ADRIAN_KAL_EL wow',cricket,0.085534,2,Bot
0.023618,0.098444,0.502034,0.153866,0.11045,0.085026,0.112632,100,0.479689,0.028436,0.095396,0.027885,0.024085,0.027022,0.031904,0.51684,0.178742,0,True,False,False,False,0.257011,0,0.093548,0.031286,0.083379,1,0.675627,P+,0.100389,0.1142,0.296181,'@brigfeltus Efficiency is doing things right; effectiveness is doing the right things. - Peter Drucker',programming,0.026498,14,Bot
0.088052,0.08379,0.522848,0.289141,0.071408,0.047145,0.040741,100,0.510391,0.050941,0.040179,0.089286,0.050238,0.042814,0.043414,0.418894,0.392601,0,True,False,False,True,0.125936,0,0.070422,0.076092,0.082632,1,0.492919,P,0.047806,0.12415,0.068172,'@datat229 One always has time enough if one will apply it well. - Johann Wolfgang von Goethe',biology,0.075041,16,Bot
0.062521,0.056009,0.467552,0.26382,0.065184,0.057253,0.061979,100,0.499117,0.055294,0.066632,0.058155,0.059446,0.069184,0.064353,0.487503,0.153559,0,True,False,False,False,0.196414,0,0.070078,0.067681,0.060214,0,0.498395,P,0.053254,0.326175,0.060031,'It doesn\'t matter who you are where you come from. The ability to triumph begins with you. Always. - Oprah Winfrey',business,0.072763,20,Bot
