@relation trainwseap

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute text string
@attribute extraversion numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute agreeableness numeric
@attribute isSubjective {True,False}
@attribute conscientiousness numeric
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute openness numeric
@attribute class {Bot,Human}

@data
NONE,100,0.256322,'@irfrazer Straight jacket + padded room?',0.483675,False,0.198533,0.4439,False,0.479207,True,0.201158,0.186516,0.157471,0.476124,Human
N+,100,0.026548,'It wasnt for you but if the shoe fit then shit wear it.',0.606935,False,0.265265,0.511059,True,0.446513,True,0.628797,0.048179,0.031211,0.434388,Human
P+,92,0.023678,'@CaptainCnceited @Kie_Sparkz im willing to fight til the death. I never really fucked wit you no way. Lol ',0.525657,False,0.708491,0.517011,True,0.447173,True,0.089005,0.062607,0.116219,0.53806,Human
P,100,0.165455,'@MarisabeL709 por que??? xD',0.505823,False,0.118949,0.615245,False,0.490114,True,0.066079,0.458721,0.190797,0.463575,Human
NONE,100,0.218983,'#TerrorBoat see this tweeter account  @PicsPakistan and you will find that @INCIndia is becoming popular in #Pakistan @BJP4India',0.490989,False,0.193445,0.444218,False,0.503545,True,0.088493,0.409057,0.090022,0.505663,Human
NONE,100,0.17588,'RT @samsthankful2: hear @mcsologuitar Mark Claytor The Irish Are Coming on Guitars Radio http://t.co/xILucxqRFz',0.456459,False,0.350956,0.534664,False,0.510046,True,0.104229,0.017738,0.351198,0.547711,Human
NEU,94,0.1038,'One Country one Rules.. Why discrimination With Jammu &amp; kashmir ?  Remove #Article370 and help people of  Jammu &amp; kashmir. @abdullah_omar',0.281081,False,0.393156,0.415268,False,0.529935,False,0.377902,0.035992,0.08915,0.570853,Human
P+,100,0.236329,'This movie about the guy loving the operating system is like that episode of Big Bang Theory with Raj and Siri right?',0.557144,False,0.30777,0.510189,True,0.481183,True,0.187875,0.132569,0.135458,0.517088,Human
NONE,100,0.199446,'@thebabylioness ',0.459571,False,0.168341,0.50712,False,0.498628,True,0.177027,0.212283,0.242904,0.548103,Human
NONE,100,0.413977,'RT @AlesXxXGarcia: Muere una de las grandes María de Villota #Grande',0.530514,False,0.271277,0.47741,False,0.452526,True,0.100583,0.075226,0.138938,0.694826,Human
NONE,100,0.746031,'“@Kennyhill13: Finally game day in the new Kyle! #BTHOLamar” hey Kenny',0.505989,False,0.050704,0.547317,False,0.531,True,0.019418,0.098223,0.085623,0.400802,Human
NONE,100,0.030419,'my emotions rn http://t.co/qMyNSF6ixs',0.54316,False,0.298367,0.750546,False,0.40624,True,0.151788,0.003079,0.516347,0.52839,Human
N,94,0.03091,'I should be more offended and upset with all these terrorist acts and riots but I\'m just trying to keep calm and take my Stummies..',0.545683,False,0.265697,0.540309,True,0.457625,False,0.480371,0.011172,0.21185,0.533474,Human
P,94,0.143392,'RT @stylescaprisun: HARRY MAKES ME INSTANTLY HAPPY I SEE HIS FACE AND I STOP BEING SAD HE\'S JUST SO CUTE JUST LIKE NIALL LIAM LOUIS AN…',0.587168,False,0.762462,0.67572,True,0.457038,False,0.046842,0.009965,0.037339,0.419371,Human
P,100,0.291789,'Kevin Hart can promptly dance his way OUT of my life. #DWTS',0.540788,False,0.309424,0.581445,False,0.39055,True,0.09887,0.092392,0.207526,0.540529,Human
NONE,100,0.053737,'This is my life. http://t.co/HYDwV3THQk',0.493481,False,0.398077,0.537548,False,0.486492,True,0.117449,0.003424,0.427313,0.510902,Human
NONE,100,0.178546,'@glappyeverlark sparklylawrence',0.469863,False,0.1648,0.48617,False,0.499774,True,0.140166,0.237179,0.279309,0.518879,Human
N,100,0.026045,'RT @CharlesLocks: You fail only if you stop writing/Ray Bradbury',0.524133,False,0.312925,0.577422,False,0.481612,True,0.562732,0.011275,0.087023,0.508426,Human
NONE,100,0.329369,'Go Manny!',0.791649,False,0.099861,0.851895,False,0.422013,True,0.201566,0.134175,0.235031,0.393854,Human
P,100,0.469071,'Party tomorrow!! Hit me up for info!',0.586379,False,0.063806,0.644256,False,0.498734,True,0.128152,0.026946,0.312025,0.430721,Human
P,100,0.272108,'.@cpsuk @mwilliamsthomas  did Daniel Geller have a role in #l;ordJanner case? he works for cpsuk &amp; family friend of #Janner #childabuse',0.377758,False,0.23048,0.469222,False,0.558805,True,0.050996,0.359825,0.086592,0.527505,Human
NONE,100,0.111739,'It\'s increasingly hard to know the difference between ads and direct pictures @jess7bennett #repicturewomen #CannesLions',0.472908,False,0.244409,0.401128,False,0.527985,True,0.484338,0.02979,0.129724,0.508007,Human
P+,100,0.199446,'@luvsasha5ever ❤',0.469863,False,0.168341,0.48617,False,0.499774,True,0.177027,0.212283,0.242904,0.518879,Human
P,100,0.027322,'@JLin30 good thing I\'m not ⚫️ lol mine aren\'t noticeable',0.590961,False,0.432269,0.656538,True,0.473166,True,0.21759,0.180604,0.142215,0.432992,Human
NEU,86,0.074346,'RT @KrishnaAthal: Behind every great man stands no woman.There\'s no greater man than the man that can acknowledge the woman standing rig…',0.490518,False,0.588468,0.504998,False,0.492881,False,0.247417,0.022931,0.066838,0.489982,Human
P,100,0.288535,'@_un0rthodox lmaoooo yeah I see.',0.50683,False,0.289463,0.472157,True,0.434447,True,0.102495,0.207355,0.112152,0.554216,Human
N,100,0.213857,'Dwayne Harris must\'ve played for the sooners too. #fumble',0.44605,False,0.333531,0.425603,False,0.538315,True,0.146644,0.195581,0.110387,0.462333,Human
N+,100,0.122291,'@EvilChick sick sucks :( I\'m watching AHS Freak Show and calling it a night early. Too hot!',0.65064,False,0.524662,0.785688,True,0.524455,True,0.199566,0.028372,0.125109,0.395375,Human
P,100,0.201818,'The Seminoles are ready to play in Death Valley. Come on BV let me see that neck vein!!!!!',0.550336,False,0.076005,0.63211,False,0.494791,True,0.078631,0.047581,0.595964,0.45556,Human
N+,100,0.114565,'life sucks but my butts nice',0.746682,False,0.610429,0.704989,True,0.389767,True,0.11812,0.095774,0.061111,0.503061,Human
NONE,100,0.209308,'المهم والله تعبانه وابا ارد البيت',0.465126,False,0.163128,0.434145,False,0.527903,True,0.189893,0.215974,0.221697,0.390752,Human
NONE,100,0.029002,'RT @Cool_Tweetsss: when you’re washing the dishes and someone comes and adds more http://t.co/XVxqANyVvz',0.484403,False,0.478129,0.559891,False,0.481831,True,0.34521,0.007826,0.139834,0.54016,Human
P,100,0.856712,'Happy Lunar New Year to my friends.....wherever you are!!!!! Hugs from Taiwan!',0.584838,False,0.039267,0.74053,True,0.483611,True,0.00886,0.060683,0.034478,0.401244,Human
N,92,0.373115,'I don\'t know how I got such a patient and amazing boyfriend...',0.588364,False,0.258076,0.760255,True,0.517281,True,0.076328,0.156689,0.135792,0.386254,Human
NONE,100,0.04524,'Bc I\'m always texting first @MyLifeAsBrianna https://t.co/prXuVuBfEP',0.654825,False,0.470499,0.684571,False,0.43049,True,0.190067,0.01174,0.282454,0.494208,Human
P+,100,0.298003,'@cyrusyrus those are international packages converted to rupees out of which a significant portion is in stocks vested over 3-4 years.',0.420539,False,0.289716,0.367883,False,0.650682,True,0.115733,0.145106,0.151441,0.546819,Human
N,100,0.049575,'When I annoy him',0.358202,False,0.134066,0.474841,False,0.509856,True,0.626988,0.079977,0.109394,0.451599,Human
N+,100,0.021937,'@KKN_666666 @arsched Spot on but this moron needs a big bamboo in his arse before dying',0.545863,False,0.24286,0.409792,True,0.455711,True,0.272845,0.003476,0.458882,0.567596,Human
NONE,100,0.053185,'There\'s something so American about wrapping meat in more meat. #Bacon #SuperBowl http://t.co/uyceuBvSeF',0.444308,False,0.442411,0.463917,False,0.54032,True,0.309337,0.014651,0.180415,0.477489,Human
NEU,94,0.04659,'RT @crphrlia: sometimes i ask myself if i deserve all these crappy emotions and then i realise that i am a terrible person so yes i do',0.583488,False,0.608405,0.630639,True,0.479089,False,0.271395,0.013009,0.060601,0.453453,Human
P,84,0.066506,'RT @DieVerseCA: Arabs are cheap af and that slurpee I got today is proof...they could\'ve let me bring a bigger cup...cheap asses...',0.479857,True,0.545353,0.506529,False,0.55936,False,0.238208,0.04967,0.100264,0.437053,Human
NONE,100,0.133656,'@biermann ewwwwwwwww ',0.469863,False,0.178828,0.48617,False,0.499774,True,0.244624,0.256103,0.18679,0.518879,Human
NONE,100,0.703625,'A date with the Olsen twins. Yes yes.',0.494664,False,0.03691,0.563524,False,0.472546,True,0.024281,0.138198,0.096987,0.459153,Human
N,100,0.039308,'RT @mpoindc: Rep. Hoyer the most senior Dem to speak tonight says he thinks at least 150 Republicans disagree privately with the GOP\'s …',0.45964,False,0.538324,0.376561,True,0.42874,True,0.215848,0.049518,0.157001,0.633662,Human
NONE,100,0.046961,'#박지연 #지연 #솔로 #티아라 http://t.co/FqZQsr5ZzO',0.374214,False,0.400805,0.408057,False,0.559387,True,0.153074,0.007345,0.391815,0.467394,Human
NONE,100,0.091703,'RT @lisa298: Hear me read a poem from my book #DeliciousJustDesserts Stake your claimhttps://t.co/qOZYhJLmiEhttp://t.co/S0pth5k9Bz#…',0.465935,False,0.512557,0.562803,False,0.473916,True,0.105521,0.041879,0.248339,0.545678,Human
N+,100,0.36486,'RT @Nick4Eagles: 808 and Heartbreak is that album',0.519931,False,0.435691,0.514998,False,0.51137,True,0.039929,0.106013,0.053508,0.409257,Human
N,100,0.100757,'RT @Fatso__: Today I hate you just a little bit more.',0.490429,False,0.27307,0.576392,True,0.562649,True,0.370342,0.056234,0.199598,0.456473,Human
N,100,0.11976,'Im soooooooooo tired',0.748862,False,0.178771,0.480903,True,0.395998,True,0.410695,0.130547,0.160228,0.353961,Human
N,100,0.145524,'RT @fierman: CNN is running with the latest on the Kardashians right now. Just in case you were wondering.',0.471454,False,0.388564,0.47575,True,0.507042,True,0.120597,0.142878,0.202438,0.519498,Human
N+,100,0.095411,'RT @ShawnCoss: Christmas wrapping. Level: Asshole http://t.co/OZjnWEZOwi',0.428858,False,0.47103,0.480997,True,0.560921,True,0.226575,0.017286,0.189697,0.472779,Human
P,100,0.093444,'@Brett_Fujioka no i just spent a bunch of money on a movie theater membership. ill find a cheap ramen shop around',0.552147,False,0.529333,0.505236,False,0.488632,True,0.244228,0.080906,0.052089,0.461056,Human
NONE,100,0.168163,'अधिकारइको मृत्‍युबरन्मा पनि राजनीति? कस्तो नेपाल र बडा नेपाली मित्रेहरु । खै मनबियता? हार्दिक स्रद्धन्जली।',0.436432,False,0.158452,0.420458,False,0.522797,True,0.196987,0.210046,0.266352,0.427618,Human
NONE,100,0.193948,'@Cavillafuertee bat di mo ako pinapansin cav? ',0.319406,False,0.215723,0.420734,False,0.465803,True,0.144838,0.042731,0.40276,0.827846,Human
NONE,100,0.236667,'RT @Yeloop: Sociopathic Bellend #madeuphorses',0.490192,False,0.20695,0.391142,False,0.511405,True,0.104497,0.283663,0.168222,0.558667,Human
P,94,0.095176,'RT @ElidaGorny: Lifetime Developing \'Unauthorized Full House\' Movie: Just in time for the forthcoming Full House reboot Lifet... http://t.…',0.43594,False,0.429491,0.562637,False,0.494358,False,0.206463,0.010527,0.258343,0.514802,Human
NONE,100,0.04114,'RT @wfaachannel8: Sen. Ted Cruz to become first GOP presidential candidate http://t.co/yDCyfnFo8k',0.444789,False,0.492633,0.480644,False,0.475331,True,0.069412,0.023509,0.373306,0.658899,Human
N,100,0.134016,'@TimBEastman @TheFireTracker2 @CNN @HuntedHorse Is there a fire in Ferguson?',0.468681,False,0.316582,0.474137,False,0.441841,True,0.139353,0.18564,0.224409,0.662202,Human
P,100,0.040904,'@JaayAlezae: well.. thats enough internet for today! https://t.co/oujLy3yNEY',0.509091,False,0.452575,0.588661,True,0.470439,True,0.202226,0.008366,0.295928,0.498477,Human
N+,92,0.036942,'RT @THC_Wizard: Ah snitch nigga that\'s that shit I don\'t like!',0.546935,False,0.450558,0.5651,True,0.46253,True,0.320865,0.126614,0.065022,0.483461,Human
N+,100,0.00364,'@FAFABOLSNIALL boo that aint my job but im trying to educate dumb people on it you think rape is a fucking joke?',0.588506,False,0.157395,0.512442,True,0.440395,True,0.770673,0.034882,0.03341,0.475898,Human
P,100,0.098903,'Haha this is so true: http://t.co/DP0Cg4JCwo #studentemails #extracreditplz #allmygrammasjustdied',0.583597,False,0.491071,0.687779,False,0.459012,True,0.135415,0.024889,0.249721,0.496161,Human
NONE,100,0.135673,'but he was drunk so IDKSKSNS IDK ??-!-!-!!/',0.609994,False,0.283702,0.664742,False,0.44211,True,0.303188,0.049474,0.227963,0.476292,Human
NONE,100,0.046742,'It\'s official. http://t.co/tpEQLNYP',0.457908,False,0.291977,0.473391,False,0.483595,True,0.097533,0.004595,0.559153,0.490561,Human
N,100,0.14422,'@LojoShow sorry boo ',0.608775,False,0.279637,0.584516,True,0.502121,True,0.165468,0.257513,0.153162,0.429121,Human
P,100,0.040351,'RT @oomedia: General Assembly Endorses Rally for Union of Adjunct Faculty: The following proposal was pass... http://t.co/U6AgxPhx via @ ...',0.458752,False,0.461571,0.46297,False,0.516866,True,0.088115,0.015489,0.394474,0.564319,Human
N,100,0.01094,'RT @IceCreamMac10: I really hate twitter savages and I really hate twitter rappers if u are both of these at the same time I\'m making u a v…',0.639368,False,0.26605,0.552105,True,0.442889,True,0.614415,0.069946,0.038648,0.523384,Human
P,100,0.441031,'Is Simon using a. Old Trium mobile? :)',0.546177,False,0.025545,0.577713,True,0.477078,True,0.038795,0.457192,0.037436,0.523228,Human
NONE,100,0.225014,'RT @t0mm13b: ',0.418675,False,0.178813,0.446869,False,0.56724,True,0.125068,0.271488,0.199617,0.502306,Human
NONE,100,0.254117,'No Life Queen / Nana Takahashi#nowplaying',0.544705,False,0.440365,0.527341,False,0.54021,True,0.083788,0.130648,0.091081,0.378478,Human
NONE,100,0.730107,'RT @LiveNationSF: .@SmashingPumpkin and @marilynmanson to open their tour at @ConcordPavilion on 7/7. On sale this Friday at 9am!',0.478666,False,0.076317,0.519771,False,0.517131,True,0.021736,0.0245,0.14734,0.502876,Human
P,100,0.074371,'@jocelynmckenz are they that comfortable',0.539646,False,0.199633,0.494572,True,0.487925,True,0.274099,0.303894,0.148003,0.489474,Human
P,100,0.027162,'Are you or your friends planning a trip to Disney Orlando? We have the deal for you to save money on your hotel so... http://fb.me/IaJ6M4z4',0.568109,False,0.632887,0.707507,False,0.462875,True,0.182341,0.016057,0.141553,0.498298,Human
NONE,100,0.094785,'@ssdatar @twilightfairy @daddy_san And Madhuri playing Nostradamus.',0.444676,False,0.057105,0.453131,False,0.494053,True,0.01665,0.798528,0.032933,0.515903,Human
NONE,100,0.19589,'@Pretaay_Flackoo GoodNight',0.572636,False,0.151199,0.548863,False,0.370368,True,0.118861,0.364236,0.169815,0.599186,Human
N+,100,0.046336,'#出会い系 #結婚 #セフレ #メル友 Armenia Marks 1915 Killings as Germany Defies Turkey on Genocide - Bloomberg  http://t.co/ozDFNC8YNY',0.380114,False,0.531128,0.4778,False,0.564006,True,0.153611,0.009936,0.258989,0.568895,Human
P,100,0.680639,'RT @wattersjames: Today Microsoft began contributing @Azure API support to @cloudfoundry ...what a new world game on!',0.4733,False,0.077346,0.514701,False,0.452744,True,0.025931,0.085756,0.130329,0.683004,Human
N+,100,0.025404,'managed to wake up to late. in my defense i woke up several times this morning :\'(',0.445684,False,0.750871,0.513685,True,0.516801,True,0.079044,0.036038,0.108642,0.464617,Human
P,100,0.096265,'That YG song who do you love is an old song by the country guy ',0.51631,False,0.356708,0.493297,True,0.503444,True,0.180414,0.350578,0.016034,0.474367,Human
P,100,0.470475,'RT @WORDChCh: While you were all in Secrets Spies &amp; Free Speech @kristinhersh @davegraney and @secondzeit delivered a festival highlight …',0.446433,False,0.159056,0.550488,True,0.47823,True,0.022495,0.255763,0.092212,0.603595,Human
NONE,100,0.177355,'@sosa_ugk yo',0.543931,False,0.161407,0.535153,False,0.451443,True,0.115884,0.37036,0.174994,0.53325,Human
NONE,100,0.119219,'RT @h0lyh0ran: bc that\'s hot af',0.771612,False,0.380583,0.509172,False,0.482993,True,0.264275,0.170804,0.06512,0.325086,Human
NONE,100,0.135813,'Daniel Padilla pa more ',0.597667,False,0.062629,0.733503,False,0.410618,True,0.028178,0.697808,0.075571,0.442874,Human
NONE,100,0.088475,'The Shanky Daily is out! http://t.co/reQn0AcDCN Stories via @humasqureshi',0.502821,False,0.419151,0.601189,False,0.495313,True,0.211958,0.012085,0.268331,0.519587,Human
P,98,0.43219,'Hey Mo here\'s the secret to keeping your job: be good at it. Or at least better than the other guy. Very simple formula. #Cowboys',0.499508,False,0.148225,0.474555,True,0.499406,True,0.092384,0.210514,0.116686,0.461462,Human
NONE,100,0.036809,'RT @mainlymendes: me and Jacob are actually one person https://t.co/FcTDcRU3z1',0.48921,False,0.605386,0.580482,False,0.51583,True,0.114091,0.094787,0.148927,0.494763,Human
P,100,0.092945,'RT @_Wedding_Porn: But my favorite part of a wedding is a simple one. It\'s when the groom sees the bride walking down the aisle. http://t.c…',0.531482,False,0.527962,0.646456,True,0.530549,True,0.142958,0.018153,0.217982,0.46496,Human
NONE,100,0.026623,'So Supposely I Look More #Mexican #Today Then Any Other Day #Lol What I Was Told I think it\'s the #Earrings http://t.co/aQ7oo37u',0.612853,False,0.571832,0.687697,True,0.468943,True,0.099578,0.045458,0.256509,0.462354,Human
NONE,100,0.068997,'FYI @MEAcontrolroom  !! #NepalEarthquake #Khangjim  https://t.co/Ztg4pwZc2R',0.470358,False,0.440671,0.602892,False,0.527295,True,0.123993,0.021243,0.345096,0.4841,Human
NEU,94,0.057498,'RT @FutballTweets: Ronaldo becomes the first player in the history of Spanish football to score 50 goals for 5 seasons in a row. http://t.c…',0.407326,False,0.617677,0.456664,False,0.443873,False,0.103195,0.053236,0.168394,0.555063,Human
NONE,100,0.027673,'he recognized my name right away http://t.co/QiEamCNg1x',0.474249,False,0.582178,0.535083,False,0.504397,True,0.170314,0.010946,0.20889,0.448704,Human
NONE,100,0.090799,'@achedstrom they don\'t have the hours up but you can see who\'s in your class when you go to directory and then pick each class you have',0.549299,False,0.285536,0.539215,False,0.46826,True,0.49755,0.083186,0.042929,0.474662,Human
NEU,86,0.092258,'I\'ve given talks invited parents to luncheons to discuss #CommonCore &amp; I\'m so surprised &amp; saddened they don\'t see the dangers @glennbeck',0.320409,False,0.255522,0.418576,True,0.522677,False,0.081781,0.517995,0.052444,0.623978,Human
